2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-14 10:35:58 - matplotlib.font_manager - DEBUG     - font_manager.py : 1390 line - findfont: score(FontEntry(fname='E:\\anaconda\\envs\\DSIM\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
